"year_of_death","gender","race","age","mortality_rate"
1999,"male","indian",3,2e-04
1999,"male","indian",4,2e-04
1999,"male","indian",5,1e-04
1999,"male","indian",6,1e-04
1999,"male","indian",7,1e-04
1999,"male","indian",8,1e-04
1999,"male","indian",9,1e-04
1999,"male","indian",10,2e-04
1999,"male","indian",11,2e-04
1999,"male","indian",12,2e-04
1999,"male","indian",13,2e-04
1999,"male","indian",14,2e-04
1999,"male","indian",15,4e-04
1999,"male","indian",16,4e-04
1999,"male","indian",17,4e-04
1999,"male","indian",18,4e-04
1999,"male","indian",19,4e-04
1999,"male","indian",20,7e-04
1999,"male","indian",21,7e-04
1999,"male","indian",22,7e-04
1999,"male","indian",23,7e-04
1999,"male","indian",24,7e-04
1999,"male","indian",25,6e-04
1999,"male","indian",26,6e-04
1999,"male","indian",27,6e-04
1999,"male","indian",28,6e-04
1999,"male","indian",29,6e-04
1999,"male","indian",30,7e-04
1999,"male","indian",31,7e-04
1999,"male","indian",32,7e-04
1999,"male","indian",33,7e-04
1999,"male","indian",34,7e-04
1999,"male","indian",35,0.001
1999,"male","indian",36,0.001
1999,"male","indian",37,0.001
1999,"male","indian",38,0.001
1999,"male","indian",39,0.001
1999,"male","indian",40,0.0017
1999,"male","indian",41,0.00188349341324667
1999,"male","indian",42,0.0018882080376047
1999,"male","indian",43,0.00189293446326911
1999,"male","indian",44,0.00189767271978008
1999,"male","indian",45,0.00279768064228195
1999,"male","indian",46,0.00280468359392985
1999,"male","indian",47,0.00281170407485933
1999,"male","indian",48,0.00281874212894844
1999,"male","indian",49,0.00282579780018503
1999,"male","indian",50,0.00532579772941408
1999,"male","indian",51,0.00533912888073346
1999,"male","indian",52,0.00535249340162572
1999,"male","indian",53,0.00536589137561917
1999,"male","indian",54,0.00537932288645118
1999,"male","indian",55,0.0095234341595682
1999,"male","indian",56,0.00954727253051499
1999,"male","indian",57,0.00957117057194617
1999,"male","indian",58,0.00959512843322458
1999,"male","indian",59,0.00961914626408693
1999,"male","indian",60,0.0185893478836525
1999,"male","indian",61,0.0186358793935138
1999,"male","indian",62,0.018682527377682
1999,"male","indian",63,0.0187292921277071
1999,"male","indian",64,0.018776173935869
1999,"male","indian",65,0.0295288527930621
1999,"male","indian",66,0.0296027672796559
1999,"male","indian",67,0.0296768667836415
1999,"male","indian",68,0.0297511517681412
1999,"male","indian",69,0.0298256226974362
1999,"male","indian",70,0.0450291069879471
1999,"male","indian",71,0.045141820588713
1999,"male","indian",72,0.0452548163260044
1999,"male","indian",73,0.0453680949060452
1999,"male","indian",74,0.0454816570368269
1999,"male","indian",75,0.077439982012827
1999,"male","indian",76,0.0776338241695955
1999,"male","indian",77,0.0778281515380179
1999,"male","indian",78,0.0780229653326407
1999,"male","indian",79,0.0782182667710508
1999,"male","indian",80,0.117498945335008
1999,"male","indian",81,0.117793060188728
1999,"male","indian",82,0.118087911249458
1999,"male","indian",83,0.118383500360017
1999,"male","indian",84,0.118679829367839
1999,"male","indian",85,0.186133300091575
1999,"male","indian",86,0.186133300091575
1999,"male","indian",87,0.186133300091575
1999,"male","indian",88,0.186133300091575
1999,"male","indian",89,0.186133300091575
1999,"male","indian",90,0.186133300091575
1999,"male","malay",0,0.0032
1999,"male","malay",1,2e-04
1999,"male","malay",2,2e-04
1999,"male","malay",3,2e-04
1999,"male","malay",4,2e-04
1999,"male","malay",5,1e-04
1999,"male","malay",6,1e-04
1999,"male","malay",7,1e-04
1999,"male","malay",8,1e-04
1999,"male","malay",9,1e-04
1999,"male","malay",10,2e-04
1999,"male","malay",11,2e-04
1999,"male","malay",12,2e-04
1999,"male","malay",13,2e-04
1999,"male","malay",14,2e-04
1999,"male","malay",15,4e-04
1999,"male","malay",16,4e-04
1999,"male","malay",17,4e-04
1999,"male","malay",18,4e-04
1999,"male","malay",19,4e-04
1999,"male","malay",20,7e-04
1999,"male","malay",21,7e-04
1999,"male","malay",22,7e-04
1999,"male","malay",23,7e-04
1999,"male","malay",24,7e-04
1999,"male","malay",25,6e-04
1999,"male","malay",26,6e-04
1999,"male","malay",27,6e-04
1999,"male","malay",28,6e-04
1999,"male","malay",29,6e-04
1999,"male","malay",30,7e-04
1999,"male","malay",31,7e-04
1999,"male","malay",32,7e-04
1999,"male","malay",33,7e-04
1999,"male","malay",34,7e-04
1999,"male","malay",35,0.001
1999,"male","malay",36,0.001
1999,"male","malay",37,0.001
1999,"male","malay",38,0.001
1999,"male","malay",39,0.001
1999,"male","malay",40,0.0017
1999,"male","malay",41,0.00210829223202167
1999,"male","malay",42,0.00211938987205499
1999,"male","malay",43,0.00213054592790583
1999,"male","malay",44,0.00214176070706369
1999,"male","malay",45,0.00316622723328917
1999,"male","malay",46,0.00318289363729382
1999,"male","malay",47,0.00319964777000585
1999,"male","malay",48,0.0032164900932121
1999,"male","malay",49,0.00323342107113018
1999,"male","malay",50,0.00611082940039191
1999,"male","malay",51,0.00614299561718129
1999,"male","malay",52,0.00617533115067627
1999,"male","malay",53,0.00620783689212704
1999,"male","malay",54,0.00624051373747515
1999,"male","malay",55,0.0110784913777105
1999,"male","malay",56,0.0111368064004359
1999,"male","malay",57,0.0111954283820927
1999,"male","malay",58,0.0112543589384531
1999,"male","malay",59,0.0113135996937942
1999,"male","malay",60,0.0219241489753119
1999,"male","malay",61,0.0220395534290539
1999,"male","malay",62,0.0221555653493826
1999,"male","malay",63,0.0222721879338838
1999,"male","malay",64,0.0223894243969749
1999,"male","malay",65,0.0353082923154271
1999,"male","malay",66,0.0354941482951421
1999,"male","malay",67,0.0356809825845665
1999,"male","malay",68,0.0358688003333323
1999,"male","malay",69,0.0360576067181781
1999,"male","malay",70,0.054587728384417
1999,"male","malay",71,0.0548750675637992
1999,"male","malay",72,0.0551639192407051
1999,"male","malay",73,0.0554542913766274
1999,"male","malay",74,0.0557461919749665
1999,"male","malay",75,0.0951784176459342
1999,"male","malay",76,0.0956794183145952
1999,"male","malay",77,0.0961830561532808
1999,"male","malay",78,0.0966893450435407
1999,"male","malay",79,0.0971982989399945
1999,"male","malay",80,0.146412701650513
1999,"male","malay",81,0.147183389619924
1999,"male","malay",82,0.14795813434083
1999,"male","malay",83,0.148736957167181
1999,"male","malay",84,0.14951987956533
1999,"male","malay",85,0.235147525246892
1999,"male","malay",86,0.235147525246892
1999,"male","malay",87,0.235147525246892
1999,"male","malay",88,0.235147525246892
1999,"male","malay",89,0.235147525246892
1999,"male","malay",90,0.235147525246892
1999,"male","other",0,0.0032
1999,"male","other",1,2e-04
1999,"male","other",2,2e-04
1999,"male","other",3,2e-04
1999,"male","other",4,2e-04
1999,"male","other",5,1e-04
1999,"male","other",6,1e-04
1999,"male","other",7,1e-04
1999,"male","other",8,1e-04
1999,"male","other",9,1e-04
1999,"male","other",10,2e-04
1999,"male","other",11,2e-04
1999,"male","other",12,2e-04
1999,"male","other",13,2e-04
1999,"male","other",14,2e-04
1999,"male","other",15,4e-04
1999,"male","other",16,4e-04
1999,"male","other",17,4e-04
1999,"male","other",18,4e-04
1999,"male","other",19,4e-04
1999,"male","other",20,7e-04
1999,"male","other",21,7e-04
1999,"male","other",22,7e-04
1999,"male","other",23,7e-04
1999,"male","other",24,7e-04
1999,"male","other",25,6e-04
1999,"male","other",26,6e-04
1999,"male","other",27,6e-04
1999,"male","other",28,6e-04
1999,"male","other",29,6e-04
1999,"male","other",30,7e-04
1999,"male","other",31,7e-04
1999,"male","other",32,7e-04
1999,"male","other",33,7e-04
1999,"male","other",34,7e-04
1999,"male","other",35,0.001
1999,"male","other",36,0.001
1999,"male","other",37,0.001
1999,"male","other",38,0.001
1999,"male","other",39,0.001
1999,"male","other",40,0.0017
1999,"male","other",41,0.00210829223202167
1999,"male","other",42,0.00211938987205499
1999,"male","other",43,0.00213054592790583
1999,"male","other",44,0.00214176070706369
1999,"male","other",45,0.00316622723328917
1999,"male","other",46,0.00318289363729382
1999,"male","other",47,0.00319964777000585
1999,"male","other",48,0.0032164900932121
1999,"male","other",49,0.00323342107113018
1999,"male","other",50,0.00611082940039191
1999,"male","other",51,0.00614299561718129
1999,"male","other",52,0.00617533115067627
1999,"male","other",53,0.00620783689212704
1999,"male","other",54,0.00624051373747515
1999,"male","other",55,0.0110784913777105
1999,"male","other",56,0.0111368064004359
1999,"male","other",57,0.0111954283820927
1999,"male","other",58,0.0112543589384531
1999,"male","other",59,0.0113135996937942
1999,"male","other",60,0.0219241489753119
1999,"male","other",61,0.0220395534290539
1999,"male","other",62,0.0221555653493826
1999,"male","other",63,0.0222721879338838
1999,"male","other",64,0.0223894243969749
1999,"male","other",65,0.0353082923154271
1999,"male","other",66,0.0354941482951421
1999,"male","other",67,0.0356809825845665
1999,"male","other",68,0.0358688003333323
1999,"male","other",69,0.0360576067181781
1999,"male","other",70,0.054587728384417
1999,"male","other",71,0.0548750675637992
1999,"male","other",72,0.0551639192407051
1999,"male","other",73,0.0554542913766274
1999,"male","other",74,0.0557461919749665
1999,"male","other",75,0.0951784176459342
1999,"male","other",76,0.0956794183145952
1999,"male","other",77,0.0961830561532808
1999,"male","other",78,0.0966893450435407
1999,"male","other",79,0.0971982989399945
1999,"male","other",80,0.146412701650513
1999,"male","other",81,0.147183389619924
1999,"male","other",82,0.14795813434083
1999,"male","other",83,0.148736957167181
1999,"male","other",84,0.14951987956533
1999,"male","other",85,0.235147525246892
1999,"male","other",86,0.235147525246892
1999,"male","other",87,0.235147525246892
1999,"male","other",88,0.235147525246892
1999,"male","other",89,0.235147525246892
1999,"male","other",90,0.235147525246892
2000,"female","chinese",0,0.0022
2000,"female","chinese",1,3e-04
2000,"female","chinese",2,3e-04
2000,"female","chinese",3,3e-04
2000,"female","chinese",4,3e-04
2000,"female","chinese",5,2e-04
2000,"female","chinese",6,2e-04
2000,"female","chinese",7,2e-04
2000,"female","chinese",8,2e-04
2000,"female","chinese",9,2e-04
2000,"female","chinese",10,2e-04
2000,"female","chinese",11,2e-04
2000,"female","chinese",12,2e-04
2000,"female","chinese",13,2e-04
2000,"female","chinese",14,2e-04
2000,"female","chinese",15,2e-04
2000,"female","chinese",16,2e-04
2000,"female","chinese",17,2e-04
2000,"female","chinese",18,2e-04
2000,"female","chinese",19,2e-04
2000,"female","chinese",20,2e-04
2000,"female","chinese",21,2e-04
2000,"female","chinese",22,2e-04
2000,"female","chinese",23,2e-04
2000,"female","chinese",24,2e-04
2000,"female","chinese",25,3e-04
2000,"female","chinese",26,3e-04
2000,"female","chinese",27,3e-04
2000,"female","chinese",28,3e-04
2000,"female","chinese",29,3e-04
2000,"female","chinese",30,5e-04
2000,"female","chinese",31,5e-04
2000,"female","chinese",32,5e-04
2000,"female","chinese",33,5e-04
2000,"female","chinese",34,5e-04
2000,"female","chinese",35,7e-04
2000,"female","chinese",36,7e-04
2000,"female","chinese",37,7e-04
2000,"female","chinese",38,7e-04
2000,"female","chinese",39,7e-04
2000,"female","chinese",40,0.001
2000,"female","chinese",41,0.001
2000,"female","chinese",42,0.001
2000,"female","chinese",43,0.001
2000,"female","chinese",44,0.001
2000,"female","chinese",45,0.0017
2000,"female","chinese",46,0.0017
2000,"female","chinese",47,0.0017
2000,"female","chinese",48,0.0017
2000,"female","chinese",49,0.0017
2000,"female","chinese",50,0.0028
2000,"female","chinese",51,0.0028
2000,"female","chinese",52,0.0028
2000,"female","chinese",53,0.0028
2000,"female","chinese",54,0.0028
2000,"female","chinese",55,0.0043
2000,"female","chinese",56,0.0043
2000,"female","chinese",57,0.0043
2000,"female","chinese",58,0.0043
2000,"female","chinese",59,0.0043
2000,"female","chinese",60,0.0081
2000,"female","chinese",61,0.0081
2000,"female","chinese",62,0.0081
2000,"female","chinese",63,0.0081
2000,"female","chinese",64,0.0081
2000,"female","chinese",65,0.0150999999999999
2000,"female","chinese",66,0.0150999999999999
2000,"female","chinese",67,0.0150999999999999
2000,"female","chinese",68,0.0150999999999999
2000,"female","chinese",69,0.0150999999999999
2000,"female","chinese",70,0.0226999999999999
2000,"female","chinese",71,0.0226999999999999
2000,"female","chinese",72,0.0226999999999999
2000,"female","chinese",73,0.0226999999999999
2000,"female","chinese",74,0.0226999999999999
2000,"female","chinese",75,0.0422
2000,"female","chinese",76,0.0422
2000,"female","chinese",77,0.0422
2000,"female","chinese",78,0.0422
2000,"female","chinese",79,0.0422
2000,"female","chinese",80,0.0675
2000,"female","chinese",81,0.0675
2000,"female","chinese",82,0.0675
2000,"female","chinese",83,0.0675
2000,"female","chinese",84,0.0675
2000,"female","chinese",85,0.1321
2000,"female","chinese",86,0.1321
2000,"female","chinese",87,0.1321
2000,"female","chinese",88,0.1321
2000,"female","chinese",89,0.1321
2000,"female","chinese",90,0.1321
2000,"female","indian",0,0.0022
2000,"female","indian",1,3e-04
2000,"female","indian",2,3e-04
2000,"female","indian",3,3e-04
2000,"female","indian",4,3e-04
2000,"female","indian",5,2e-04
2000,"female","indian",6,2e-04
2000,"female","indian",7,2e-04
2000,"female","indian",8,2e-04
2000,"female","indian",9,2e-04
2000,"female","indian",10,2e-04
2000,"female","indian",11,2e-04
2000,"female","indian",12,2e-04
2000,"female","indian",13,2e-04
2000,"female","indian",14,2e-04
2000,"female","indian",15,2e-04
2000,"female","indian",16,2e-04
2000,"female","indian",17,2e-04
2000,"female","indian",18,2e-04
2000,"female","indian",19,2e-04
2000,"female","indian",20,2e-04
2000,"female","indian",21,2e-04
2000,"female","indian",22,2e-04
2000,"female","indian",23,2e-04
2000,"female","indian",24,2e-04
2000,"female","indian",25,3e-04
2000,"female","indian",26,3e-04
2000,"female","indian",27,3e-04
2000,"female","indian",28,3e-04
2000,"female","indian",29,3e-04
2000,"female","indian",30,5e-04
2000,"female","indian",31,5e-04
2000,"female","indian",32,5e-04
2000,"female","indian",33,5e-04
2000,"female","indian",34,5e-04
2000,"female","indian",35,7e-04
2000,"female","indian",36,7e-04
2000,"female","indian",37,7e-04
2000,"female","indian",38,7e-04
2000,"female","indian",39,7e-04
2000,"female","indian",40,0.001
2000,"female","indian",41,0.0011079373019098
2000,"female","indian",42,0.00111071061035571
2000,"female","indian",43,0.00111349086074654
2000,"female","indian",44,0.00111627807045887
2000,"female","indian",45,0.00190242283675173
2000,"female","indian",46,0.0019071848438723
2000,"female","indian",47,0.00191195877090435
2000,"female","indian",48,0.00191674464768494
2000,"female","indian",49,0.00192154250412582
2000,"female","indian",50,0.00317281566858711
2000,"female","indian",51,0.00318075763107525
2000,"female","indian",52,0.00318871947330894
2000,"female","indian",53,0.00319670124504972
2000,"female","indian",54,0.00320470299618368
2000,"female","indian",55,0.00493382733567991
2000,"female","indian",56,0.00494617733508608
2000,"female","indian",57,0.00495855824811669
2000,"female","indian",58,0.00497097015215249
2000,"female","indian",59,0.00498341312476793
2000,"female","indian",60,0.00941085736609909
2000,"female","indian",61,0.00943441394296638
2000,"female","indian",62,0.00945802948495151
2000,"female","indian",63,0.00948170413965172
2000,"female","indian",64,0.00950543805503366
2000,"female","indian",65,0.0177643696085751
2000,"female","indian",66,0.0178088360925419
2000,"female","indian",67,0.0178534138817922
2000,"female","indian",68,0.0178981032549374
2000,"female","indian",69,0.0179429044912862
2000,"female","indian",70,0.0270412891171004
2000,"female","indian",71,0.0271089769143857
2000,"female","indian",72,0.027176834142865
2000,"female","indian",73,0.0272448612266461
2000,"female","indian",74,0.0273130585908986
2000,"female","indian",75,0.0509029165255654
2000,"female","indian",76,0.051030333021136
2000,"female","indian",77,0.0511580684564541
2000,"female","indian",78,0.0512861236298666
2000,"female","indian",79,0.0514144993417188
2000,"female","indian",80,0.0824446861758115
2000,"female","indian",81,0.0826510557457292
2000,"female","indian",82,0.0828579418850145
2000,"female","indian",83,0.0830653458867062
2000,"female","indian",84,0.0832732690470802
2000,"female","indian",85,0.163376803601974
